,Unnamed: 0,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,eta_BAU,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2
16,25,496.38971374536436,0.0007122151562768385,89.02629788039377,-669.1178221214527,722.2241809594797,0.9927811617075972,0.12907506157505175,5.230579411530403,7.508458761031767,-21990.44282152773,-23068.286679754325,0.7082950698362978,2.559054646387895,-2.565509444772185,736.8997009927529,True,False,True,207.0220092377313,88.77086638603878,4.2987535530887926e-06,49.115179475307826,108.3900553499543,59.937635417784215,0.012945087445305724,0.5358452010681256,0.6625689574158741,True,1.0,0.012945087445305724,59.937635417784215,hs-SNR,,,,,,,,,,,0.6553821569136222,0.04212046758192742,0.0,171.71503468754904,0.04212037700060381,-0.999999999999996,50.91512711178749,88.0771351135295,Hybrid,0.007587284064040141,0.5773502691896258,0.5020168099808969,0.6567857278868593,1.1428906408921415,True,122.21954459161768,4.456793511408644,0.08572897416865456,,,,,,,,,,
17,26,121.28291723168205,-0.05698715046095134,-193.04985186296338,44.33222613737279,-155.54494630865176,0.9672184288746484,0.12904899666619954,0.5068755825047088,0.2307635211634821,3563.9787339120753,-11103.555020564536,0.39251899924900746,0.16517948248675754,0.1027842659621544,735.2801831034838,True,False,True,165.79577588334104,-180.91238379830705,-2.922762628134883e-06,-14.170250043212173,133.86130979444022,33.64941330218545,0.00463513779545483,0.5024609431543634,0.6302106615244801,True,1.0,0.00463513779545483,33.64941330218545,hs-SNR,,,,,,,,,,,0.6254090983787987,0.05915501694393775,0.0,130.56497776494155,0.05915489993484945,0.09053472783622364,-17.891372503096772,-176.1224749146864,Hybrid,0.003311109723613632,0.5773502691896258,0.5285007705227657,0.6264314846985871,1.0875020448413422,True,147.41875322274757,4.1393968176812415,0.26714529458663144,,,,,,,,,,
18,27,538.1445494839313,0.0007583210765994438,91.38082632089592,-715.7889445342091,746.721550689887,0.9915645190282992,0.12907539553553,7.211463220987227,7.823798201778518,-24919.413358780297,-8296.883533576125,0.7208308202695691,3.106832172209893,-1.992956445520337,699.0752774222976,True,False,True,196.8273839661396,90.96548113473094,-5.011889719222778e-06,57.71248875577197,115.64700205815912,134.49600166565196,0.009642519437687508,0.4652605926636502,0.6518198020392043,True,1.0,0.009642519437687508,134.49600166565196,hs-SNR,,,,,,,,,,,0.6172896930985063,0.04298266057285281,0.0,168.57815973036998,0.04298260639483646,-0.4392414185758369,60.16839607557961,90.2920894593452,Hybrid,0.006674382796192973,0.5773502691896258,0.5069285174353739,0.6252532306454025,1.096338972649897,True,126.82930132046451,4.991126929360968,0.12575757484167754,,,,,,,,,,
19,28,114.34050737395641,-0.05203903125109932,-183.20587639707955,50.4989201636245,-155.12668419632632,0.9663414259641072,0.12901665428575962,0.4937813775475216,0.2786043314381177,3244.165980864461,-11756.815868637363,0.3940722607484641,0.16987939962656667,0.0897176967786945,688.1651518415387,True,False,True,177.32576082588668,-171.56110970248625,7.465159597601462e-06,-11.60646233299623,128.28078721913786,31.503252135661807,0.005527883069867007,0.4877485467272335,0.6347986442339383,True,1.0,0.005527883069867007,31.503252135661807,hs-SNR,,,,,,,,,,,0.6001756899235575,0.06378832777708489,0.0,156.07170022549374,0.06378825717857563,0.34373262025390505,-13.807967537956975,-167.8473864754052,Hybrid,0.0042599150497709785,0.5773502691896258,0.521666902870296,0.6087932612632985,1.0673077129447328,True,139.3414822483115,4.700777099206953,0.3683016263378776,,,,,,,,,,
20,29,268.13268132444955,-0.006088800325573463,-69.36643276627387,197.700761408462,-540.3816667311354,0.9960044666775856,0.12909129713994466,2.3899040925563244,2.830039278066303,919.6529306310648,-26592.604754070297,0.5149716581452373,1.0691492361501316,-0.7087166237242778,773.6464093477997,True,False,True,173.1852345664883,-68.84152247365864,-5.93862025728936e-06,-141.4982116352519,125.45463193514263,144.26194065208315,0.005509791170000175,0.4587402834388541,0.6347099646675066,True,1.0,0.005509791170000175,144.26194065208315,hs-SNR,,,,,,,,,,,0.5868188190751736,0.04306911475225709,0.0,150.54504636251286,0.04306904325328141,-0.22082415299310684,-139.52751211580903,-68.7251895793615,Hybrid,0.004439717437011936,0.5773502691896258,0.5204545933624378,0.5997838371161379,1.0554676816952444,True,135.04207023755092,4.605843083548447,0.2291310603357129,,,,,,,,,,
21,30,495.81036231403465,0.0007538628025905612,96.48871357151505,-697.98053915254,705.5286794776912,0.9902249244227288,0.12907517510349925,5.084107892640878,7.226500413327153,-25883.805839890054,-20963.52677843292,0.6952796035894575,2.475443708714745,-2.4388437856353185,685.0136528977097,True,False,True,197.94862303395257,96.06064540462374,7.845801166149763e-06,57.630765391677436,114.2127003677173,132.66690716695422,0.010178085143513574,0.4776641171420105,0.6536967883001121,True,1.0,0.010178085143513574,132.66690716695422,hs-SNR,,,,,,,,,,,0.6136182093546689,0.041701554464455975,0.0,170.2376254435647,0.041701459751727565,-0.9999999999999956,59.36424240250793,95.42046381897694,Hybrid,0.007096688904414998,0.5773502691896258,0.504620821095327,0.6230514863755082,1.0943393416610532,True,125.06703515973305,4.810690651830134,0.08528770183294977,,,,,,,,,,
22,31,117.9915603387158,-0.05130708929913271,-176.94881990462986,51.9560796623171,-155.41426150290172,0.9687405127846516,0.12903666064224112,0.5194367397908566,0.2956506642968759,3256.4598963064336,-11174.865311423779,0.3959531351898013,0.17913429566386013,0.08696738222809869,690.9871467925923,True,False,True,169.59756145155075,-164.5229816765762,-4.679305681659261e-06,-13.634839613130035,131.80946829044734,31.476885210755768,0.004723725844709721,0.4677205508178744,0.6306868315073325,True,1.0,0.004723725844709721,31.476885210755768,hs-SNR,,,,,,,,,,,0.5983350438793473,0.061551951394171765,0.0,147.03265981999908,0.06155186777794733,0.2402762111696225,-16.054329494240733,-160.58073468075213,Hybrid,0.003708533350923224,0.5773502691896258,0.5255403907580481,0.6064469516544077,1.062409250850955,True,142.20164798923187,4.85357130046583,0.329464340163713,,,,,,,,,,
23,32,112.20204330919918,-0.05050939437396665,-189.25260830705201,48.3199520000289,-145.59879322446847,0.9696794260314128,0.12900979231744678,0.4525004505732428,0.2586294359092144,3306.786395721938,-11247.642845735989,0.3948521518841701,0.15623001862817976,0.09205447822108458,750.9371178493174,True,False,True,177.73511010673462,-178.32483611841457,-4.701882554550105e-06,-11.568213343347823,128.17237367929778,32.94433141138795,0.005659358427308827,0.4987762428505112,0.6354382431288025,True,1.0,0.005659358427308827,32.94433141138795,hs-SNR,,,,,,,,,,,0.6063103318880175,0.061835017205128975,0.0,154.5936719201263,0.06183494479466214,0.33279739552917803,-13.953566593343412,-174.6123900848025,Hybrid,0.004263326887988603,0.5773502691896258,0.5216436813721447,0.6133050840489663,1.0733831456360268,True,139.9627896483962,4.524159052827458,0.3655471038962932,,,,,,,,,,
24,34,124.65096881172865,-0.05972099300595221,-181.7731134019284,51.10461266080301,-141.55269467639087,0.9664619038924728,0.12907087410578422,0.4955591970751579,0.2812910280741457,3181.24799680042,-9352.048355129094,0.3942695313869241,0.1707716372811471,0.0891540271670069,684.0729448753848,True,False,True,146.05361698539699,-167.29584858826328,6.1031744342611757e-05,-20.241610997801285,140.98534173178518,35.857616659782316,0.003092884414012828,0.4443518460272872,0.6209433750960738,True,1.0,0.003092884414012828,35.857616659782316,hs-SNR,,,,,,,,,,,0.614601185072567,0.06203534131053159,0.0,107.131252344703,0.06203510340300066,-0.23821640661631305,-24.644864396204337,-161.7420466506921,Hybrid,0.002360424087060861,0.5773502691896258,0.5363452726904491,0.6160133357910874,1.0697791685221654,True,152.09812655385494,4.7880952411588895,0.051380448415716894,,,,,,,,,,
25,35,116.04125459603785,-0.059423692369920164,-176.57247958329083,50.35748587923246,-135.7667082958201,0.9684508041992584,0.1290106150346518,0.4619063138731677,0.2881699721285477,3420.418757716545,-9481.242210424976,0.3954881116399732,0.16350490715638322,0.08406539002774166,686.1896300648842,True,False,True,157.17942331432155,-163.00125217280237,1.3345889900188795e-05,-17.062669206465515,136.9617980801471,30.914218054083065,0.003699381094542538,0.4389843019804442,0.6248377470291869,True,1.0,0.003699381094542538,30.914218054083065,hs-SNR,,,,,,,,,,,0.596352282474408,0.06506619944305657,0.0,132.47715945283002,0.065066084155378,0.11735723714788615,-19.78332704613986,-159.00011148330807,Hybrid,0.0029750879078877745,0.5773502691896258,0.5311355438864622,0.6035396967019068,1.0559834104284866,True,146.4708335126223,5.0586505783014415,0.22633888132785945,,,,,,,,,,
26,36,120.06467724759779,-0.05297789579834508,-184.1135706117736,51.407240839343615,-149.19964654117697,0.9709553570664484,0.12904560022325634,0.4930471679468927,0.28065202129837874,3114.0001354720894,-10712.904952625733,0.3964066925984793,0.17003712886978628,0.08910745526500882,747.1600598301628,True,False,True,169.20386967487812,-172.6378237381149,-3.4464868890086564e-06,-14.078913113072328,132.08542083997736,36.40638484617047,0.004876409596409675,0.4937248005734899,0.6314959974844074,True,1.0,0.004876409596409675,36.40638484617047,hs-SNR,,,,,,,,,,,0.6143846290544694,0.05598285810688386,0.0,140.15883630826627,0.055982767903572594,0.1272540127356257,-17.25937383648293,-168.15532259607417,Hybrid,0.0036130641907231647,0.5773502691896258,0.5262375209242935,0.6182818531994211,1.077830174336498,True,144.4196266084983,4.481518743359684,0.3274115201110828,,,,,,,,,,
27,38,119.39317146583414,-0.05240803798800932,-190.4221133442512,48.15149717133011,-130.22401548745444,0.9673617124123496,0.12904256965507446,0.4328720348421569,0.2544212507979539,3265.464461954277,-9054.240183667795,0.3935708228498672,0.1506215505101982,0.09165844244921403,726.9432110727404,True,False,True,153.29458636422692,-177.3948298911938,-1.2346861594399488e-05,-18.234916902975193,138.63780280783408,36.29049122337227,0.003632103222752995,0.4755218417929789,0.6244239055385696,True,1.0,0.003632103222752995,36.29049122337227,hs-SNR,,,,,,,,,,,0.6244241346685276,0.05943535142399198,0.0,112.02788666069651,0.059435141606612764,-0.18440626783646424,-22.754359819504838,-172.06258901715137,Hybrid,0.00264944214540176,0.5773502691896258,0.5338251916067934,0.6244241346685276,1.082061745088006,True,151.5853800302779,4.400122689177596,0.1009949154409063,,,,,,,,,,
28,43,121.68513112369423,-0.05948891400866905,-181.9247963757523,50.30678212430657,-131.90885132288508,0.9635388674702808,0.12904959664329793,0.4596694895049906,0.27763850555032704,3264.6675977278364,-8750.236569078772,0.3926963385798007,0.16119045663463547,0.08712646408601837,655.1282198377385,True,False,True,142.17024541776775,-166.78652149396254,1.6160465581865773e-05,-21.384932982582235,142.28165970480998,34.590545331605625,0.002839287041558803,0.4315445236900895,0.6191917425482564,True,1.0,0.002839287041558803,34.590545331605625,hs-SNR,,,,,,,,,,,0.6140292216579353,0.06636350766437778,0.0,101.86951004445706,0.06636323059139172,-0.2364336375018901,-25.8952447843144,-161.1560655914662,Hybrid,0.002183483752036492,0.5773502691896258,0.5379601550712669,0.6151798011669801,1.0678609430836374,True,152.80016083304545,4.903819416275543,0.016897941931112832,,,,,,,,,,
29,44,123.88434819924736,-0.04992304730362631,-177.2028871457344,53.47241625660934,-133.20791023890283,0.9739107913013084,0.12906792992356575,0.4746279511140405,0.3021010780689551,3091.031065385404,-8690.705865206282,0.3987485491466847,0.1690071674566693,0.08099603426497214,760.4939394665195,True,False,True,141.87846187692355,-162.93434114207952,-6.932626383083452e-06,-22.04554264066904,142.14861644674087,35.79551185515443,0.002821401452609396,0.4222870692799927,0.6190650533110998,True,1.0,0.002821401452609396,35.79551185515443,hs-SNR,,,,,,,,,,,0.6064051070783202,0.06665343791397818,0.0,106.28567327781364,0.06665319653769156,-0.26383965382588537,-26.183971186565234,-157.51097367160548,Hybrid,0.0022303519544031388,0.5773502691896258,0.5375265879758689,0.6093596789581234,1.0605497559250674,True,151.93605088080153,5.1436018390773866,0.02462799085034064,,,,,,,,,,
30,46,115.81411380886746,-0.05127994490303368,-189.9396074409967,44.33038499300535,-153.88319264547675,0.9631283056184418,0.12902566677044994,0.4930257055724041,0.23583814441739376,3654.895405333485,-11367.462149650928,0.3907449379188892,0.16256278379599998,0.1008224566063547,679.952840703974,True,False,True,170.00160934510401,-177.15442177017712,6.1902352859614345e-06,-12.915595553914919,131.98894505130406,31.28675577586193,0.004805303892914888,0.4806345191783301,0.6311209467273105,True,1.0,0.004805303892914888,31.28675577586193,hs-SNR,,,,,,,,,,,0.6057703464148175,0.06527004317767895,0.0,145.05930464829802,0.06526995026476794,0.30210718094364136,-15.494828237709394,-173.24865117642227,Hybrid,0.0036729358657738077,0.5773502691896258,0.5257993445357846,0.6118431697710478,1.069497091342106,True,143.2445554882161,4.5220814067554915,0.3248670872448841,,,,,,,,,,
31,47,483.7140320832215,0.0006734843465745682,82.96920606473553,-643.5488554112892,716.6113199738871,0.990994975199459,0.12907491293458806,4.238776889965783,7.749279953381742,-18898.341916644767,-30495.567174731368,0.7174433633212542,2.3512408813884043,-3.4127097430377686,614.0600563829719,True,False,True,214.55256297788142,82.81044851327727,3.3363132357641067e-06,41.33013487501914,102.18348656979157,65.69415481280492,0.016377986039120666,0.5849968032761079,0.6721105743180377,True,1.0,0.016377986039120666,65.69415481280492,hs-SNR,,,,,,,,,,,0.6491905462161712,0.03834833651443896,0.0,187.06318127331002,0.03834827035149435,-0.9999999999999978,42.44631646313292,82.51889061094316,Hybrid,0.009581176286754792,0.5773502691896258,0.4921411903682437,0.6538541462027277,1.1434321954303552,True,118.10164367852472,4.326794257691849,0.17191759423146216,,,,,,,,,,
32,52,115.97731937139912,-0.05494298546605282,-175.65880512782246,49.31375165289276,-148.56208750694148,0.9726547530355292,0.12901944909977453,0.5030667992331881,0.283521259035984,3532.2151914832616,-10489.188435881264,0.3973389094057816,0.17302024298096105,0.08907231660768933,735.6346394195225,True,False,True,162.95766707399181,-162.66295062184022,9.35144818759127e-06,-15.151967298506882,134.6836294696426,29.05046581301547,0.004094808175107921,0.4447246736866428,0.6271904368399476,True,1.0,0.004094808175107921,29.05046581301547,hs-SNR,,,,,,,,,,,0.5933389298632853,0.06714745036482156,0.0,140.86480325483546,0.0671473510104343,0.2173619976588904,-17.525465077167627,-158.8960386619917,Hybrid,0.0033031791918883466,0.5773502691896258,0.5285614782825447,0.6020783542717161,1.0551774618842773,True,144.11792945041438,5.037150840742021,0.2416550552353194,,,,,,,,,,
33,53,491.535863576974,0.0007260485643219718,83.90366317493849,-598.4175787777469,785.4827480723366,0.991680974862294,0.12907507859517214,6.488454017736068,7.12425651025004,-17308.854906485583,-20468.000060546063,0.6917408314460387,2.8094895894756906,-1.8265152163002727,646.4081120982202,True,False,True,193.67167780185554,83.38807302003569,1.3092587732035755e-05,48.04455623124533,116.94647641249905,134.26314451981966,0.00903508704909085,0.4520974922688069,0.649615589840376,True,1.0,0.00903508704909085,134.26314451981966,hs-SNR,,,,,,,,,,,0.6101313214137105,0.046328768778207005,0.0,165.63327195821472,0.046328710754189324,-0.4240025127152904,49.24005142376721,82.64066401138749,Hybrid,0.0064487019196939116,0.5773502691896258,0.5081889664890554,0.6195576088799771,1.0879541304210458,True,126.82316720697139,4.9636034911544415,0.13548390183183315,,,,,,,,,,
34,54,114.18577309002352,-0.05103528149720731,-178.98248293147708,46.93677344546357,-134.89775651881916,0.9684366374034378,0.12901808786085678,0.4564059446004231,0.2652588291357688,3668.246272643512,-9432.071184150403,0.394530357222815,0.15831129100606725,0.09047660561960323,695.391515479248,True,False,True,155.393486738026,-164.84691696534588,-1.4288304482755506e-05,-17.17657886623848,137.758167098136,29.100748587690557,0.0035531668808855116,0.4330053549879421,0.6239329513251965,True,1.0,0.0035531668808855116,29.100748587690557,hs-SNR,,,,,,,,,,,0.5953223302617832,0.06717653999732816,0.0,130.8446267127205,0.06717641505028434,0.14039436781005116,-19.839694352467504,-160.92846448040922,Hybrid,0.002875355697373101,0.5773502691896258,0.5319439651189389,0.6025843457491976,1.054340650686438,True,147.01982319036043,5.060951895610481,0.2097393135412713,,,,,,,,,,
35,56,118.03643849476795,-0.051016799214526835,-191.40128176586643,51.563047457407706,-139.06975928794208,0.9634365866037141,0.1290373099060124,0.4420770256113274,0.2712509992823797,2920.8565790196285,-10366.710058927503,0.3923747759368362,0.15572775628322846,0.08742855150585392,688.2340739820261,True,False,True,173.2954096192316,-180.2250335812989,-2.339106641007937e-07,-13.300902516689026,130.29740101778822,39.859333607361336,0.005407980186945539,0.5179029601162407,0.6342078506630852,True,1.0,0.005407980186945539,39.859333607361336,hs-SNR,,,,,,,,,,,0.6249630980290592,0.05375340188050436,0.0,141.52171716945253,0.05375331706276529,0.12767390214939808,-16.75968332598218,-175.52228773491737,Hybrid,0.003828712399170064,0.5773502691896258,0.5246745489771535,0.6269626673330089,1.0901717166698548,True,144.17216601306367,4.276734817382376,0.4046159729224931,,,,,,,,,,
36,57,108.78660204874359,0.030837945543783014,-182.84269928032055,49.384767598700655,-119.57337591673028,0.9535195903825601,0.1290441946066759,0.3816086296521487,0.26748386865025303,3263.4845289942828,-9184.502344742325,0.3874686427200066,0.13998280218807935,0.08217181382919958,578.5799578987478,True,False,True,168.68603321921978,-166.1974968966907,1.876819395965163e-05,-14.100380688305506,132.12668769266008,27.85514058338652,0.004498877090151432,0.4455503742217871,0.6294682668095952,True,1.0,0.004498877090151432,27.85514058338652,hs-SNR,,,,,,,,,,,0.5872001945787605,0.06892898683502471,0.0,149.988677811155,0.06892890540174222,0.2894771735187862,-16.045454723456185,-161.92303136573636,Hybrid,0.0036784750090117155,0.5773502691896258,0.5257589738376944,0.5985978858436595,1.0516195968305224,True,141.21121263264402,5.331172995702669,0.3425413664827683,,,,,,,,,,
37,61,125.43934315440592,-0.0539820925856957,-182.5865238894516,48.280377318452,-148.61094822449328,0.9648321698936352,0.12907619779640686,0.5227566608492236,0.264319751853758,3414.459807170821,-9709.958318477813,0.392778182819602,0.17474245718793222,0.0956644134747418,670.1699949888847,True,False,True,143.27679144317187,-167.42752171306532,-8.661471383392407e-06,-20.418079571129493,142.0041703078167,33.66528419826537,0.0029297228760925744,0.4415379008866752,0.6198257936734312,True,1.0,0.0029297228760925744,33.66528419826537,hs-SNR,,,,,,,,,,,0.617689616511227,0.06554306308575085,0.0,100.83801895971236,0.06554277067754853,-0.2827443326384634,-25.09827292199433,-161.60324216462442,Hybrid,0.002219356440076491,0.5773502691896258,0.5376279168917041,0.6181543475077617,1.0718755553813684,True,153.28866938630415,4.694880654846687,0.006627591368068436,,,,,,,,,,
38,67,117.33617513363279,0.03249132149837718,-185.6511462840717,48.16435618546966,-118.3471057770543,0.9593055583636162,0.12905773272424947,0.4044277018342604,0.2580994589452784,3328.867161239013,-8072.598432943755,0.3898512809737539,0.14412350194944484,0.08787896924828384,630.7190721052019,True,False,True,145.25443222212343,-169.18824703080924,7.116557055451648e-06,-20.885649043306113,141.30255659934562,33.34465557678189,0.0029910494978297552,0.4324332280127883,0.6202497291348967,True,1.0,0.0029910494978297552,33.34465557678189,hs-SNR,,,,,,,,,,,0.6077369149244497,0.06158842473119167,0.0,110.76430967696608,0.06158820047236251,-0.14714053696438745,-24.782904049570302,-163.81844176990836,Hybrid,0.00234508144694111,0.5773502691896258,0.5364829941608177,0.6106398366737825,1.06273242753241,True,151.48730658649274,4.999185827787714,0.09821029802280123,,,,,,,,,,
39,68,269.173974804723,-0.006242661994409612,-64.05153118804111,182.5031063032701,-540.0693297050235,0.9957199776816772,0.1290923572981345,2.521549383597011,2.8268292045991803,1933.930376405175,-24928.900072264878,0.5146967792413766,1.1015255466657827,-0.6631748300864387,690.0712241215442,True,False,True,166.68183768361044,-63.57890175427756,-1.3344455549574445e-05,-133.29587826500247,128.03517685367405,144.34473873834338,0.0047734409394990926,0.4287058906834463,0.6309518809530916,True,1.0,0.0047734409394990926,144.34473873834338,hs-SNR,,,,,,,,,,,0.5783873025711126,0.04418600420988132,0.0,146.09785453991572,0.04418592179967122,-0.236886531828371,-131.50662660577615,-63.581128436767166,Hybrid,0.004000044116649429,0.5773502691896258,0.5234616465835696,0.593508371480486,1.0453342180901717,True,136.32997277820894,4.895923496748399,0.21716827203538952,,,,,,,,,,
40,69,125.87923835768757,-0.050550455636828105,-182.13738581340846,51.65837850407054,-144.74435876377908,0.9675629043976997,0.12907826764161529,0.506610286217953,0.283400238308908,3115.848515969297,-9563.811380447269,0.3948934524873837,0.17388594460597293,0.0894444024899943,697.5783847676381,True,False,True,147.7169694911473,-168.0140693182365,-2.972390200355323e-06,-19.807646643267667,140.41378865051877,36.81227563696878,0.003214047922547997,0.4512703184140104,0.6217526668239052,True,1.0,0.003214047922547997,36.81227563696878,hs-SNR,,,,,,,,,,,0.6168367771876856,0.06154920206247332,0.0,108.09697604468272,0.06154897361591676,-0.2456154859525901,-24.29840059122095,-162.35224495243756,Hybrid,0.002428560315460559,0.5773502691896258,0.5357386743540411,0.6179213031395966,1.072572495217476,True,151.9172927609919,4.7233139083079125,0.05777714609750436,,,,,,,,,,
41,70,110.59704693993828,0.02831934089421517,-177.84118773422713,53.489041272781286,-119.5222783357468,0.9584397751317114,0.12905150497637236,0.3853447022827765,0.29856045644058465,3031.188709426764,-9135.42101925467,0.3911189540572521,0.1460962516441249,0.0712212392286172,597.4521440053221,True,False,True,169.30788878093352,-162.58135094868638,-1.8564425708065469e-06,-14.276415514129267,131.69588953427552,30.052681745303744,0.0045974910832461075,0.4502401782600259,0.6300067751930961,True,1.0,0.0045974910832461075,30.052681745303744,hs-SNR,,,,,,,,,,,0.5886221061398618,0.061751818058383236,0.0,150.03631172602542,0.061751740266401366,0.2448793521401439,-16.305780860096426,-158.30800036985733,Hybrid,0.0037354481107373908,0.5773502691896258,0.5253453637790214,0.5996739950054348,1.053282190241045,True,141.00800234003754,5.295363345209032,0.3878923027925561,,,,,,,,,,
42,71,469.6948725188189,0.002744005524143376,-127.99242971472296,798.9035888674962,-1006.2667134520856,0.9775496018094456,0.12908682650081413,4.890548598232488,6.2596515381579945,-43156.08574780928,-48136.32487844984,0.6487645152518517,2.265912405917788,-1.873921455296299,593.80981232208,True,False,True,196.2646159354388,-127.59839217556204,2.001502002702049e-08,-73.98570414663308,115.65856149539611,137.00591384577444,0.010330917305090044,0.5142497990577218,0.6542217328818392,True,1.0,0.010330917305090044,137.00591384577444,hs-SNR,,,,,,,,,,,0.6123856076803215,0.033854428631814724,0.0,169.52854071866508,0.033437842589177966,-0.9656778302135488,-62.131172924979715,-127.01247459251594,Hybrid,0.007224892927141851,0.5773502691896258,0.5039326630815291,0.622302585013008,1.0936116518442005,True,128.9211338791489,4.495421110365662,0.2256919458973122,,,,,,,,,,
43,72,111.19334843463665,-0.049499901905110055,-194.434897247628,46.782568470472924,-150.30653761615687,0.9690684168615782,0.12900778419245307,0.4537064418410876,0.24399769300048085,3335.7284636119184,-11969.7604537035,0.3939453436896414,0.1540928926270187,0.09620305149570572,763.4791425237186,True,False,True,182.71429662837315,-183.9937931644217,-8.747295625801182e-07,-10.23650642004019,125.68631436735524,32.93965059141712,0.006261521132682712,0.5090803823908404,0.6382656499964692,True,1.0,0.006261521132682712,32.93965059141712,hs-SNR,,,,,,,,,,,0.6076612889621873,0.06633129479460703,0.0,160.6439356028623,0.06633122948449183,0.41821233189562,-12.451672954018273,-180.43716698513254,Hybrid,0.0046582629295255215,0.5773502691896258,0.5190111336661257,0.6149813947491511,1.0768481919698991,True,137.71348635459952,4.398269096072372,0.3547933565388418,,,,,,,,,,
44,73,455.20784023155716,0.000700106853855513,96.06612000527714,-598.68791553402,736.2100380780687,0.9911887626705436,0.12907487057797204,4.8253340129187325,6.226369576960863,-20959.17751164424,-26365.143560151628,0.6540847737188563,2.2440617660564937,-1.8794740715839682,718.8726390308507,True,False,True,185.99798938500808,95.327460087673,-2.133196066788804e-06,53.13604687852554,120.40875271105013,135.37753064316914,0.007802834162165166,0.4261613713027358,0.6448634831970785,True,1.0,0.007802834162165166,135.37753064316914,hs-SNR,,,,,,,,,,,0.5995953914064556,0.045878927003950784,0.0,157.60165845944255,0.0458788126536941,-0.9999999999999934,54.545965019909104,94.4014277169438,Hybrid,0.005849580315569375,0.5773502691896258,0.51163630027839,0.6109909562262985,1.0746868010624873,True,128.78564466827595,5.126783404076102,0.05805641302311219,,,,,,,,,,
45,74,473.9290010381728,0.0007906163695276089,95.76400239786446,-650.2666856924011,725.5160158681857,0.9885047733413872,0.12907517347541744,4.813766860306472,6.7832968283192265,-23344.38121893822,-25544.860177423456,0.6759618582260968,2.333991186463156,-2.2605874959250394,626.1220107156868,True,False,True,196.18193485286042,95.2653680351292,1.0400005253267289e-05,52.89669275103071,115.1130387452265,53.38870897527254,0.00983737768086839,0.4768705000429749,0.6525096269568573,True,1.0,0.00983737768086839,53.38870897527254,hs-SNR,,,,,,,,,,,0.6121998437207368,0.04075349402713786,0.0,168.03922717509414,0.040753406773874234,-0.9999999999999964,54.486256331460886,94.56713790909215,Hybrid,0.006915440727506024,0.5773502691896258,0.5056033985721505,0.6217461258962912,1.0921061844100184,True,125.77828781268637,4.777660889674729,0.10117577920030454,,,,,,,,,,
46,75,540.7990157114604,0.0006800069808911701,87.51630218891226,-701.9072435514563,799.4863309695485,0.9916589615248592,0.1290751519139489,7.791934053043432,8.011566500992759,-22923.801276685488,-10553.633652768418,0.72870120273689,3.283244596759652,-1.9302722887500088,673.3389702853401,True,False,True,206.33090135395213,87.2568637019627,3.958758540976439e-06,50.997977542210464,109.71719922518282,134.0147971803513,0.012450288527823929,0.531671523787624,0.661071905773174,True,1.0,0.012450288527823929,134.0147971803513,hs-SNR,,,,,,,,,,,0.6405440568073529,0.03899207260202077,0.0,177.74275522933624,0.03899198309215045,-0.999999999999996,53.78729342484001,86.72075889948812,Hybrid,0.007738934090265259,0.5773502691896258,0.5012274074224385,0.6448257422451092,1.126223572707304,True,125.00459186495821,4.590016776049524,0.09671411820729392,,,,,,,,,,
47,77,462.2241298102449,0.0007395116848640573,85.39481933406691,-593.1527075830843,792.2488419793473,0.9914449989126386,0.1290749892576851,4.853830187132795,6.939038788232223,-17527.669983292904,-32469.560162590562,0.6839063891844825,2.3699640114885687,-2.350938600434568,648.6433318052666,True,False,True,204.52370972013733,85.09088780589313,-1.2679133962793456e-06,39.840971434589704,109.77807789025093,66.15821916619382,0.012138652740146905,0.5296873289996661,0.6601106603483152,True,1.0,0.012138652740146905,66.15821916619382,hs-SNR,,,,,,,,,,,0.6421375707829411,0.04053229675241951,0.0,171.33934616643947,0.040532215706087504,-0.9999999999999968,41.18000189493321,84.45712208919556,Hybrid,0.007520712925596353,0.5773502691896258,0.5023655930074049,0.6458561778342856,1.1271401192583403,True,122.80047223001505,4.478880182565637,0.11768610342233415,,,,,,,,,,
